1646822, 0.80, -0.42, 0.50, 1.77, -10.91, 1.83, 21.76, -16.20, 31.21
1646831, 0.81, -0.44, 0.51, 0.61, -12.26, 2.20, 22.21, -15.30, 30.31
1646840, 0.81, -0.45, 0.51, 0.61, -13.29, 2.44, 22.06, -15.15, 30.16
1646849, 0.81, -0.47, 0.50, 1.16, -13.72, 2.87, 21.16, -16.35, 30.61
1646859, 0.81, -0.48, 0.51, 2.20, -13.72, 3.35, 21.16, -15.30, 30.01
1646868, 0.80, -0.46, 0.49, 3.17, -13.35, 3.72, 22.66, -15.60, 31.06
1646877, 0.78, -0.46, 0.48, 4.15, -12.38, 4.27, 22.36, -15.15, 31.21
1646887, 0.76, -0.44, 0.48, 4.63, -11.10, 4.70, 21.16, -15.30, 32.11
1646896, 0.75, -0.43, 0.48, 3.41, -9.63, 4.70, 22.21, -16.05, 31.06
1646905, 0.75, -0.43, 0.48, 0.12, -8.23, 4.21, 22.81, -16.50, 30.16
1646941, -1.22, -0.06, 0.41, 962.20, 745.98, -647.74, 22.21, -15.30, 30.31
1647014, 0.75, -0.38, 0.52, 0.85, -1.22, -2.13, 22.66, -15.30, 30.61
1647023, 0.77, -0.40, 0.51, 0.06, -1.22, -2.26, 21.46, -14.55, 31.66
1647033, 0.76, -0.41, 0.47, -0.24, -1.16, -2.01, 20.11, -15.30, 31.06
1647044, 0.76, -0.42, 0.50, -0.98, -0.85, -1.89, 21.31, -14.70, 29.41
1647053, 0.75, -0.40, 0.53, -1.77, -0.30, -1.89, 21.31, -13.65, 31.21
1647064, 0.76, -0.42, 0.52, -2.68, 0.12, -1.95, 22.66, -15.60, 31.36
1647073, 0.77, -0.41, 0.49, -3.41, 0.67, -2.07, 21.91, -14.55, 31.06
1647083, 0.76, -0.42, 0.48, -4.70, 1.16, -2.26, 22.06, -15.90, 31.21
1647094, 0.76, -0.39, 0.51, -5.85, 1.77, -2.56, 20.56, -15.15, 29.41
1647103, 0.76, -0.43, 0.48, -7.01, 2.26, -2.68, 21.91, -16.80, 31.66
1647113, 0.76, -0.44, 0.48, -8.41, 2.68, -3.17, 21.76, -14.70, 30.16
1647124, 0.76, -0.44, 0.49, -9.51, 3.29, -3.48, 22.81, -14.70, 30.91
1647133, 0.77, -0.45, 0.46, -10.43, 3.84, -3.96, 21.46, -15.30, 31.36
1647168, 0.77, -0.44, 0.38, -12.26, 4.27, -4.63, 24.01, -16.05, 31.36
1647177, 0.78, -0.46, 0.34, -18.72, 3.96, -6.59, 22.66, -14.55, 31.06
1647186, 0.77, -0.57, 0.28, -29.21, 3.54, -9.82, 21.31, -16.20, 31.51
1647195, 0.74, -0.70, 0.22, -37.50, 3.96, -13.60, 22.36, -15.90, 31.51
1647204, 0.76, -0.81, 0.21, -45.61, 5.98, -18.35, 23.26, -15.30, 30.01
1647213, 0.72, -0.87, 0.04, -56.65, 5.30, -22.50, 21.16, -16.35, 30.61
1647222, 0.66, -0.96, -0.11, -48.84, 7.74, -24.94, 21.16, -16.35, 30.61
1647231, 0.60, -0.98, -0.19, -29.76, 10.85, -25.30, 23.11, -15.15, 28.36
1647240, 0.57, -1.01, -0.24, -7.68, 14.45, -26.16, 22.66, -16.05, 29.56
1647249, 0.53, -1.03, -0.28, 17.74, 18.72, -26.95, 22.66, -13.80, 29.26
1647258, 0.51, -1.03, -0.29, 47.38, 23.17, -27.44, 20.26, -15.45, 31.96
1647267, 0.52, -1.03, -0.28, 80.61, 28.05, -27.80, 21.31, -15.90, 29.86
1647276, 0.54, -0.97, -0.19, 121.65, 34.09, -27.62, 18.75, -13.35, 31.21
1647285, 0.52, -0.77, -0.03, 166.95, 40.61, -27.26, 17.40, -14.40, 31.96
1647320, 0.49, -0.52, 0.14, 200.98, 45.79, -29.94, 12.90, -14.25, 32.41
1647329, 0.54, -0.23, 0.30, 215.79, 48.90, -36.40, 12.00, -13.35, 32.26
1647338, 0.55, -0.05, 0.43, 217.01, 50.43, -46.10, 9.60, -12.45, 33.16
1647347, 0.61, 0.13, 0.55, 214.33, 50.73, -56.34, 7.80, -12.45, 31.06
1647356, 0.64, 0.29, 0.62, 214.33, 50.24, -65.24, 5.55, -13.35, 30.91
1647365, 0.71, 0.49, 0.77, 214.82, 49.76, -73.84, 4.80, -12.90, 31.21
1647374, 0.78, 0.58, 0.87, 196.77, 43.96, -83.90, 3.75, -11.85, 31.51
1647383, 0.81, 0.60, 0.93, 169.27, 36.10, -93.96, 1.05, -11.70, 31.36
1647392, 0.83, 0.59, 0.94, 143.17, 28.29, -102.68, 1.05, -11.70, 31.36
1647401, 0.84, 0.59, 1.01, 128.60, 23.17, -108.96, 0.30, -10.20, 30.31
1647410, 0.84, 0.58, 1.08, 117.13, 19.51, -113.66, 0.00, -9.45, 29.56
1647419, 0.85, 0.58, 1.12, 107.32, 16.77, -116.89, -2.10, -10.80, 29.11
1647428, 0.85, 0.63, 1.14, 99.33, 13.84, -118.29, -2.70, -10.35, 30.16
1647437, 0.84, 0.66, 1.15, 88.60, 10.37, -118.54, -4.20, -9.60, 30.16
1647472, 0.84, 0.69, 1.16, 74.63, 5.67, -117.93, -3.60, -10.65, 28.96
1647481, 0.84, 0.69, 1.15, 60.00, 0.85, -115.73, -3.30, -8.70, 28.21
1647490, 0.83, 0.67, 1.10, 43.23, -4.70, -112.62, -5.25, -9.00, 27.76
1647499, 0.84, 0.61, 1.07, 24.82, -10.43, -108.48, -7.05, -8.55, 30.46
1647507, 0.81, 0.52, 1.05, 7.44, -15.85, -102.99, -6.75, -9.00, 30.16
1647516, 0.79, 0.42, 0.98, -8.23, -20.73, -96.40, -6.00, -9.00, 30.16
1647525, 0.78, 0.33, 0.93, -20.67, -24.09, -88.78, -5.25, -9.30, 29.41
1647534, 0.78, 0.23, 0.88, -29.88, -26.65, -80.24, -4.50, -9.30, 29.41
1647543, 0.77, 0.16, 0.84, -36.46, -28.29, -70.85, -4.80, -7.65, 29.56
1647552, 0.77, 0.09, 0.80, -40.55, -29.21, -60.79, -4.80, -7.65, 29.56
1647561, 0.73, 0.05, 0.76, -41.34, -29.45, -50.61, -5.85, -8.40, 29.26
1647570, 0.69, 0.04, 0.72, -40.79, -28.66, -40.85, -4.80, -9.15, 31.06
1647579, 0.66, 0.02, 0.72, -40.61, -27.26, -32.20, -4.20, -8.55, 30.91
1647588, 0.65, 0.02, 0.71, -40.12, -25.12, -24.09, -3.60, -8.10, 30.01
1647623, 0.63, 0.02, 0.69, -38.54, -22.01, -17.01, -2.55, -9.90, 29.26
1647631, 0.60, 0.03, 0.68, -35.73, -18.54, -10.73, -2.55, -9.90, 29.26
1647640, 0.61, 0.04, 0.69, -32.13, -14.45, -5.30, -4.05, -10.20, 30.31
1647649, 0.63, 0.06, 0.68, -29.39, -10.43, -0.91, -2.55, -8.70, 29.26
1647658, 0.65, 0.06, 0.69, -27.99, -7.13, 2.56, -4.05, -9.90, 29.56
1647667, 0.70, 0.09, 0.69, -26.95, -4.27, 5.37, -2.10, -10.35, 30.46
1647676, 0.72, 0.10, 0.68, -25.37, -2.20, 7.80, -3.00, -9.90, 31.06
1647685, 0.75, 0.12, 0.69, -23.17, -0.61, 9.82, -1.80, -8.40, 30.01
1647693, 0.79, 0.15, 0.68, -20.79, 0.30, 11.59, -0.30, -8.25, 29.41
1647702, 0.80, 0.15, 0.68, -19.15, 0.37, 12.62, -1.80, -9.45, 29.56
1647711, 0.81, 0.15, 0.69, -17.26, 0.67, 13.17, -1.80, -9.45, 29.56
1647720, 0.83, 0.14, 0.69, -18.66, 0.49, 12.93, -3.00, -9.90, 29.56
1647729, 0.83, 0.11, 0.67, -19.76, 0.73, 12.07, -1.65, -9.30, 29.11
1647737, 0.83, 0.09, 0.70, -18.66, 1.52, 11.28, -1.65, -10.35, 31.96
1647772, 0.84, 0.09, 0.69, -16.04, 3.17, 10.18, -0.90, -9.60, 31.96
1647781, 0.84, 0.09, 0.68, -11.95, 4.94, 9.15, -0.90, -9.60, 31.96
1647790, 0.84, 0.12, 0.66, -7.20, 7.20, 8.23, -2.70, -10.05, 30.91
1647799, 0.82, 0.13, 0.66, -4.57, 8.78, 6.71, -2.25, -9.15, 30.61
1647807, 0.81, 0.15, 0.66, -2.99, 10.43, 5.12, -3.00, -8.40, 32.71
1647816, 0.80, 0.17, 0.65, -2.26, 12.01, 2.99, -2.70, -7.80, 31.21
1647825, 0.79, 0.18, 0.64, -1.10, 13.66, 1.10, -1.50, -8.10, 31.06
1647834, 0.78, 0.20, 0.63, 0.18, 15.18, -0.85, -1.80, -7.65, 32.41
1647842, 0.76, 0.21, 0.64, 0.24, 16.28, -2.74, -1.20, -6.90, 31.66
1647851, 0.77, 0.21, 0.63, -0.30, 17.01, -4.82, -1.20, -6.90, 31.66
1647860, 0.76, 0.23, 0.63, -1.89, 17.44, -6.46, -2.25, -9.15, 31.66
1647869, 0.75, 0.21, 0.63, -5.00, 17.44, -8.54, -3.00, -8.40, 31.36
1647877, 0.75, 0.20, 0.64, -9.21, 17.13, -10.18, -1.35, -9.00, 31.51
1647886, 0.75, 0.19, 0.62, -12.93, 16.46, -11.77, -4.35, -8.40, 31.36
1647921, 0.74, 0.15, 0.63, -15.49, 15.91, -12.93, -1.35, -7.80, 31.21
1647930, 0.77, 0.10, 0.63, -14.88, 15.55, -13.29, -2.40, -6.45, 30.91
1647939, 0.79, 0.07, 0.62, -11.77, 14.88, -13.05, -2.70, -7.80, 31.96
1647948, 0.80, 0.05, 0.65, -8.17, 14.33, -12.32, -2.25, -7.65, 30.61
1647957, 0.80, 0.03, 0.65, -5.55, 12.99, -11.22, -1.80, -5.55, 31.06
1647965, 0.80, 0.05, 0.64, -1.83, 11.52, -9.82, -1.65, -7.50, 31.51
1647974, 0.79, 0.09, 0.63, 1.34, 9.51, -8.41, -1.50, -8.40, 33.16
1647983, 0.80, 0.10, 0.63, 1.22, 6.89, -7.62, -2.25, -6.60, 30.61
1647992, 0.79, 0.10, 0.63, -0.79, 3.35, -7.26, -2.25, -6.60, 30.61
1648000, 0.77, 0.10, 0.62, -2.44, 0.24, -6.83, -2.10, -7.50, 30.16
1648009, 0.74, 0.09, 0.62, -3.11, -2.38, -6.59, -1.65, -6.45, 31.51
1648018, 0.74, 0.07, 0.63, -3.60, -4.21, -6.77, -2.10, -7.50, 31.51
1648026, 0.73, 0.05, 0.64, -3.60, -5.30, -7.13, -2.70, -7.20, 31.51
1648035, 0.72, 0.03, 0.63, -2.74, -5.73, -7.44, -3.30, -5.10, 30.61
1648070, 0.71, 0.02, 0.65, -1.52, -5.30, -8.11, -0.60, -7.20, 32.56
1648078, 0.72, 0.03, 0.65, -0.12, -4.63, -8.41, -3.45, -7.50, 30.46
1648087, 0.73, 0.03, 0.64, 0.30, -3.66, -9.15, -1.65, -7.80, 30.91
1648096, 0.74, 0.05, 0.64, 0.30, -2.68, -9.94, -4.05, -7.35, 31.66
1648104, 0.73, 0.05, 0.63, -0.61, -1.95, -10.79, -3.15, -7.50, 31.21
1648113, 0.73, 0.03, 0.61, -0.18, -1.22, -11.16, -2.70, -8.55, 30.46
1648122, 0.73, 0.04, 0.57, 2.74, 0.43, -11.04, -3.90, -6.45, 30.91
1648131, 0.72, 0.03, 0.55, 7.56, 1.77, -10.24, -3.90, -6.45, 30.91
1648139, 0.73, 0.05, 0.55, 13.54, 2.93, -8.96, -3.90, -6.45, 29.41
1648148, 0.74, 0.07, 0.53, 19.76, 3.60, -7.01, -4.80, -7.65, 29.26
1648157, 0.74, 0.09, 0.49, 25.91, 3.60, -4.82, -6.30, -6.75, 29.86
1648166, 0.77, 0.09, 0.53, 32.56, 4.21, -3.17, -5.10, -6.60, 28.96
1648174, 0.75, 0.07, 0.51, 40.30, 4.76, -0.55, -8.40, -6.60, 28.96
1648183, 0.75, 0.05, 0.55, 49.51, 6.46, 2.56, -8.10, -7.20, 28.36
1648218, 0.76, 0.01, 0.59, 52.44, 8.05, 5.37, -9.00, -6.90, 28.21
1648227, 0.77, -0.25, 0.32, 49.57, 9.39, 7.50, -9.45, -6.60, 27.16
1648235, 0.87, 0.08, 0.39, 93.96, 15.85, 17.20, -10.50, -5.85, 26.86
1648244, 0.87, 0.09, 0.54, 123.84, 19.21, 21.46, -11.40, -5.40, 28.06
1648253, 0.86, 0.15, 0.75, 115.37, 16.83, 20.49, -11.25, -6.90, 26.41
1648262, 0.81, 0.09, 0.63, 86.16, 10.85, 17.32, -12.90, -6.00, 25.96
1648271, 0.82, 0.05, 0.60, 74.45, 8.60, 16.16, -12.90, -6.00, 25.96
1648280, 0.82, 0.02, 0.59, 69.27, 7.01, 16.22, -12.90, -5.70, 26.26
1648289, 0.82, -0.01, 0.54, 72.50, 7.13, 17.74, -13.80, -6.60, 25.06
1648298, 0.83, -0.01, 0.55, 81.89, 8.60, 19.94, -13.80, -6.90, 23.71
1648307, 0.81, 0.01, 0.51, 88.60, 9.70, 22.01, -14.25, -6.75, 23.56
1648316, 0.79, 0.06, 0.49, 95.91, 11.04, 23.66, -15.00, -7.20, 24.16
1648325, 0.76, 0.14, 0.47, 105.18, 13.17, 25.37, -15.90, -6.30, 23.26
1648334, 0.72, 0.21, 0.47, 113.17, 15.18, 26.04, -16.65, -7.35, 22.96
1648365, 0.70, 0.29, 0.46, 115.55, 16.28, 25.79, -16.20, -8.40, 21.61
1648374, 0.70, 0.36, 0.47, 117.62, 17.01, 25.37, -15.90, -6.30, 20.26
1648383, 0.70, 0.38, 0.46, 116.71, 16.52, 25.06, -18.60, -7.50, 19.95
1648392, 0.67, 0.43, 0.49, 112.32, 14.33, 25.67, -18.45, -6.90, 19.20
1648401, 0.69, 0.44, 0.50, 110.18, 12.87, 25.85, -18.45, -6.90, 19.20
1648410, 0.75, 0.42, 0.50, 106.16, 11.71, 26.10, -19.35, -6.75, 19.95
1648419, 0.78, 0.42, 0.53, 100.98, 9.82, 26.10, -18.45, -7.35, 20.26
1648428, 0.80, 0.43, 0.57, 97.87, 9.15, 25.43, -19.65, -7.80, 18.30
1648437, 0.81, 0.41, 0.58, 92.01, 8.48, 24.39, -21.01, -7.35, 17.70
1648446, 0.81, 0.41, 0.56, 89.82, 9.27, 23.23, -21.31, -8.10, 18.75
1648455, 0.79, 0.41, 0.62, 89.51, 10.49, 22.62, -20.41, -7.20, 19.35
1648464, 0.78, 0.42, 0.64, 90.12, 12.38, 22.38, -19.50, -8.70, 16.35
1648473, 0.80, 0.41, 0.67, 91.46, 13.96, 22.99, -21.01, -8.10, 18.45
1648482, 0.83, 0.45, 0.65, 93.17, 14.63, 24.57, -20.26, -7.65, 18.45
1648517, 0.82, 0.51, 0.67, 88.90, 13.05, 26.22, -20.26, -8.70, 16.65
1648526, 0.80, 0.54, 0.67, 75.79, 9.39, 26.95, -21.16, -10.35, 16.20
1648535, 0.76, 0.51, 0.67, 61.16, 5.49, 26.83, -22.21, -9.60, 15.45
1648544, 0.73, 0.49, 0.65, 48.96, 2.68, 26.46, -20.26, -9.15, 14.25
1648552, 0.71, 0.45, 0.60, 39.57, 0.67, 26.22, -21.46, -10.05, 14.10
1648561, 0.71, 0.41, 0.57, 33.48, -0.73, 26.34, -21.31, -9.90, 13.50
1648570, 0.74, 0.36, 0.53, 31.28, -1.83, 27.32, -21.31, -9.90, 13.50
1648579, 0.78, 0.32, 0.50, 35.85, -2.56, 29.76, -21.61, -10.95, 13.50
1648588, 0.79, 0.33, 0.51, 46.34, -2.80, 33.48, -21.16, -9.60, 12.30
1648597, 0.81, 0.33, 0.53, 57.44, -2.93, 37.56, -19.35, -11.85, 13.05
1648606, 0.79, 0.38, 0.53, 67.44, -3.35, 41.59, -21.61, -12.75, 12.45
1648615, 0.77, 0.45, 0.50, 73.78, -3.78, 44.82, -21.31, -13.05, 12.15
1648624, 0.78, 0.53, 0.52, 73.90, -4.57, 46.46, -21.61, -13.80, 10.80
1648633, 0.77, 0.60, 0.53, 70.49, -5.73, 47.13, -19.65, -15.15, 10.65
1648668, 0.78, 0.65, 0.52, 65.73, -7.62, 46.95, -18.60, -16.20, 10.95
1648677, 0.77, 0.62, 0.52, 58.60, -9.94, 46.16, -19.65, -13.35, 9.90
1648686, 0.77, 0.60, 0.49, 51.83, -12.68, 46.22, -19.80, -14.55, 10.05
1648695, 0.78, 0.58, 0.50, 44.39, -15.67, 46.59, -19.20, -15.60, 9.30
1648704, 0.80, 0.55, 0.49, 37.62, -18.96, 46.83, -19.35, -17.25, 9.15
1648713, 0.80, 0.51, 0.49, 35.30, -21.65, 48.11, -18.45, -17.40, 9.00
1648722, 0.79, 0.49, 0.47, 35.00, -23.90, 49.82, -19.80, -19.20, 8.70
1648731, 0.79, 0.47, 0.48, 34.76, -25.49, 51.77, -19.80, -19.20, 8.70
1648740, 0.78, 0.45, 0.49, 34.63, -26.71, 53.90, -19.35, -18.75, 8.85
1648749, 0.76, 0.43, 0.51, 33.17, -27.80, 56.28, -17.85, -20.86, 9.15
1648758, 0.76, 0.37, 0.51, 32.01, -27.62, 58.66, -18.45, -21.46, 7.65
1648767, 0.76, 0.38, 0.58, 32.32, -26.83, 61.46, -17.85, -19.80, 7.50
1648776, 0.78, 0.37, 0.62, 31.10, -26.22, 64.27, -16.80, -19.05, 7.80
1648785, 0.82, 0.36, 0.58, 25.49, -26.40, 66.59, -15.75, -22.66, 7.05
1648820, 0.84, 0.30, 0.55, 19.45, -27.13, 69.02, -14.85, -26.11, 5.10
1648829, 0.87, 0.30, 0.54, 16.04, -28.41, 72.26, -15.00, -26.41, 5.70
1648838, 0.88, 0.24, 0.54, 13.35, -30.18, 76.28, -14.70, -25.66, 5.70
1648847, 0.91, 0.21, 0.46, 12.56, -32.07, 80.79, -13.05, -26.86, 5.55
1648856, 0.92, 0.19, 0.42, 14.45, -34.09, 85.67, -12.60, -27.31, 4.50
1648865, 0.93, 0.20, 0.45, 17.68, -35.55, 90.30, -12.90, -27.01, 4.65
1648874, 0.94, 0.20, 0.44, 20.91, -36.71, 94.63, -11.40, -27.01, 4.35
1648883, 0.90, 0.20, 0.43, 23.60, -37.44, 98.11, -9.60, -28.21, 3.60
1648892, 0.88, 0.21, 0.40, 25.24, -37.32, 100.79, -10.80, -27.91, 2.70
1648901, 0.86, 0.22, 0.36, 26.83, -36.40, 102.68, -10.80, -27.91, 2.70
1648910, 0.90, 0.24, 0.35, 29.82, -34.94, 104.45, -7.95, -29.71, 3.00
1648919, 0.93, 0.27, 0.33, 31.59, -34.33, 105.73, -8.55, -28.81, 2.55
1648928, 0.96, 0.28, 0.30, 28.90, -34.82, 105.98, -8.40, -31.21, 3.00
1648936, 0.97, 0.26, 0.28, 26.83, -36.04, 106.77, -6.75, -30.61, 3.90
1648970, 0.96, 0.21, 0.30, 26.46, -37.20, 107.99, -4.80, -30.46, 1.35
1648979, 0.92, 0.19, 0.31, 22.99, -38.54, 109.27, -3.15, -32.86, 2.55
1648988, 0.92, 0.16, 0.33, 17.13, -38.96, 110.18, -4.80, -33.01, 1.65
1648997, 0.92, 0.13, 0.33, 12.56, -38.29, 110.49, -3.45, -33.91, 1.80
1649006, 0.96, 0.14, 0.30, 9.63, -36.16, 110.00, -3.00, -34.51, 1.95
1649014, 1.00, 0.11, 0.30, 6.40, -35.00, 108.78, -1.65, -33.16, 3.60
1649023, 1.05, 0.06, 0.30, 8.11, -32.56, 106.95, -1.50, -34.06, 1.95
1649032, 1.08, 0.06, 0.34, 10.30, -30.79, 105.49, -0.30, -34.36, 2.85
1649041, 1.10, 0.06, 0.33, 10.79, -30.00, 104.33, -0.75, -33.01, 1.65
1649050, 1.08, 0.09, 0.36, 11.34, -29.63, 103.29, -0.75, -33.01, 1.65
1649059, 1.06, 0.11, 0.35, 7.07, -29.51, 101.28, 1.20, -33.61, 3.30
1649068, 1.03, 0.08, 0.36, 0.79, -28.84, 98.54, 1.50, -34.66, 1.80
1649076, 0.98, 0.02, 0.37, -5.37, -27.26, 95.98, 1.05, -34.81, 3.75
1649085, 0.98, -0.00, 0.43, -10.37, -23.96, 93.17, 1.95, -36.16, 1.80
1649120, 0.95, -0.12, 0.35, -17.20, -21.04, 89.82, 4.35, -35.41, 3.30
1649129, 0.94, -0.19, 0.32, -16.83, -17.26, 87.13, 3.90, -34.06, 4.50
1649138, 0.95, -0.14, 0.36, -12.26, -12.74, 84.76, 2.55, -33.91, 3.60
1649147, 0.98, -0.14, 0.33, -9.21, -9.45, 82.07, 4.05, -34.66, 2.25
1649155, 1.01, -0.11, 0.30, -7.32, -7.26, 79.70, 3.75, -34.36, 3.60
1649164, 1.03, -0.11, 0.27, -10.24, -7.07, 77.01, 3.15, -34.51, 3.45
1649173, 1.05, -0.10, 0.27, -13.66, -7.26, 73.84, 6.00, -34.06, 3.45
1649182, 1.05, -0.18, 0.28, -12.80, -6.89, 70.91, 4.80, -34.36, 1.80
1649191, 1.02, -0.23, 0.25, -10.67, -5.67, 67.56, 5.70, -36.31, 3.45
1649200, 0.98, -0.24, 0.28, -7.68, -3.78, 63.66, 5.70, -36.31, 3.45
1649209, 0.94, -0.23, 0.28, -5.24, -1.16, 59.21, 4.65, -34.81, 3.00
1649217, 0.91, -0.22, 0.27, -3.05, 1.65, 53.96, 5.10, -34.96, 2.85
1649226, 0.88, -0.21, 0.27, -3.23, 4.27, 48.48, 4.80, -35.71, 3.90
1649235, 0.90, -0.21, 0.27, -4.70, 6.28, 43.05, 5.10, -36.46, 3.90
1649270, 0.92, -0.18, 0.28, -6.89, 7.44, 38.35, 7.50, -36.31, 4.50
1649279, 0.95, -0.19, 0.28, -11.28, 7.44, 34.02, 7.65, -34.96, 3.30
1649288, 0.97, -0.19, 0.30, -16.59, 6.40, 30.61, 5.70, -34.81, 4.50
1649298, 0.97, -0.19, 0.27, -20.18, 5.30, 27.93, 7.50, -34.81, 3.00
1649307, 0.96, -0.23, 0.25, -20.06, 5.00, 25.67, 5.10, -35.41, 2.85
1649316, 0.95, -0.25, 0.24, -16.52, 4.82, 23.72, 6.90, -34.96, 3.60
1649326, 0.96, -0.29, 0.23, -11.28, 4.51, 22.38, 8.40, -35.41, 3.30
1649335, 0.98, -0.30, 0.22, -6.34, 3.84, 21.28, 7.65, -34.66, 2.25
1649344, 0.96, -0.31, 0.24, -1.04, 3.41, 20.85, 8.70, -33.16, 2.85
1649353, 0.93, -0.31, 0.27, 2.56, 2.87, 21.16, 6.15, -34.96, 3.30
1649363, 0.90, -0.29, 0.27, 3.90, 2.50, 21.59, 6.75, -35.26, 1.95
1649372, 0.87, -0.28, 0.29, 3.66, 2.74, 21.46, 7.50, -37.06, 1.65
1649381, 0.86, -0.26, 0.29, 1.52, 3.11, 20.73, 7.95, -35.71, 1.50
1649390, 0.86, -0.26, 0.27, -2.44, 2.99, 19.39, 7.95, -35.71, 1.50
1649399, 0.87, -0.28, 0.25, -7.44, 2.26, 17.62, 7.50, -34.51, 2.40
1649434, 0.88, -0.32, 0.23, -9.57, 1.04, 16.40, 8.55, -36.61, 0.60
1649443, 0.91, -0.33, 0.25, -7.01, 0.91, 16.10, 9.60, -35.86, 3.00
1649452, 0.92, -0.35, 0.28, -4.88, -0.37, 16.40, 7.80, -35.86, 1.35
